file,dataset,config,val_acc,val_acc_std,test_acc,test_acc_std,runs,error,has_val
logs/classification_ts/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes.log,RealWorld_waist,patch-8_stride-8_aLLM4TS-AD_norm-yes,75.7101761956131,0.09167600707646349,80.25977366255144,1.0776411350378914,3,False,True
logs/classification_ts/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-no.log,RealWorld_waist,patch-8_stride-8_aLLM4TS-AE_norm-no,77.148507731032,0.8745333697961396,79.92541152263374,0.7301990517787244,3,False,True
logs/classification_ts/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes.log,RealWorld_waist,patch-8_stride-8_aLLM4TS-AE_norm-yes,76.57317511686443,1.2834640990704598,80.25977366255144,0.3810579318423093,3,False,True
logs/classification_ts/RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-no.log,RealWorld_waist,patch-8_stride-8_aLLM4TS-A_norm-no,76.95073714491191,0.990975460591202,79.80967078189302,1.1686411844481823,3,False,True
logs/classification_ts/RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes.log,RealWorld_waist,patch-8_stride-8_aLLM4TS-A_norm-yes,79.03631787126932,1.032197058209803,79.64248971193415,1.0716392312757028,3,False,True
logs/classification_ts/SelfRegulationSCP1_patch-16_stride-16_lr-0.0001.log,SelfRegulationSCP1,patch-16_stride-16_lr-0.0001,0.0,0.0,84.18657565415245,5.753887880046324,3,False,False
logs/classification_ts/SelfRegulationSCP1_patch-16_stride-16_lr-0.0005.log,SelfRegulationSCP1,patch-16_stride-16_lr-0.0005,0.0,0.0,87.5995449374289,0.7012985213844123,3,False,False
logs/classification_ts/SelfRegulationSCP1_patch-16_stride-16_lr-0.002.log,SelfRegulationSCP1,patch-16_stride-16_lr-0.002,0.0,0.0,86.12059158134244,2.7913183495757226,3,False,False
logs/classification_ts/SelfRegulationSCP1_patch-16_stride-2_lr-0.0001.log,SelfRegulationSCP1,patch-16_stride-2_lr-0.0001,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/SelfRegulationSCP1_patch-16_stride-2_lr-0.0005.log,SelfRegulationSCP1,patch-16_stride-2_lr-0.0005,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/SelfRegulationSCP1_patch-16_stride-2_lr-0.002.log,SelfRegulationSCP1,patch-16_stride-2_lr-0.002,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/SelfRegulationSCP1_patch-16_stride-4_lr-0.0001.log,SelfRegulationSCP1,patch-16_stride-4_lr-0.0001,0.0,0.0,85.89306029579066,1.3746354918765171,3,False,False
logs/classification_ts/SelfRegulationSCP1_patch-16_stride-4_lr-0.0005.log,SelfRegulationSCP1,patch-16_stride-4_lr-0.0005,0.0,0.0,87.82707622298066,0.3217778298914888,3,False,False
logs/classification_ts/SelfRegulationSCP1_patch-16_stride-4_lr-0.002.log,SelfRegulationSCP1,patch-16_stride-4_lr-0.002,0.0,0.0,88.62343572241184,1.3746354918765151,3,False,False
logs/classification_ts/SelfRegulationSCP1_patch-16_stride-8_lr-0.0001.log,SelfRegulationSCP1,patch-16_stride-8_lr-0.0001,0.0,0.0,84.30034129692832,2.9491425248727423,3,False,False
logs/classification_ts/SelfRegulationSCP1_patch-16_stride-8_lr-0.0005.log,SelfRegulationSCP1,patch-16_stride-8_lr-0.0005,0.0,0.0,87.82707622298066,0.160888914945747,3,False,False
logs/classification_ts/SelfRegulationSCP1_patch-16_stride-8_lr-0.002.log,SelfRegulationSCP1,patch-16_stride-8_lr-0.002,0.0,0.0,87.37201365187714,1.740279697471942,3,False,False
logs/classification_ts/SelfRegulationSCP1_patch-8_stride-16_lr-0.0001.log,SelfRegulationSCP1,patch-8_stride-16_lr-0.0001,0.0,0.0,83.27645051194538,2.658321148020004,3,False,False
logs/classification_ts/SelfRegulationSCP1_patch-8_stride-16_lr-0.0005.log,SelfRegulationSCP1,patch-8_stride-16_lr-0.0005,0.0,0.0,87.03071672354949,1.2770161729603897,3,False,False
logs/classification_ts/SelfRegulationSCP1_patch-8_stride-16_lr-0.002.log,SelfRegulationSCP1,patch-8_stride-16_lr-0.002,0.0,0.0,88.73720136518772,3.103113014103722,3,False,False
logs/classification_ts/SelfRegulationSCP1_patch-8_stride-2_lr-0.0001.log,SelfRegulationSCP1,patch-8_stride-2_lr-0.0001,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/SelfRegulationSCP1_patch-8_stride-2_lr-0.0005.log,SelfRegulationSCP1,patch-8_stride-2_lr-0.0005,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/SelfRegulationSCP1_patch-8_stride-2_lr-0.002.log,SelfRegulationSCP1,patch-8_stride-2_lr-0.002,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/SelfRegulationSCP1_patch-8_stride-4_lr-0.0001.log,SelfRegulationSCP1,patch-8_stride-4_lr-0.0001,0.0,0.0,86.80318543799773,2.7492709837530325,3,False,False
logs/classification_ts/SelfRegulationSCP1_patch-8_stride-4_lr-0.0005.log,SelfRegulationSCP1,patch-8_stride-4_lr-0.0005,0.0,0.0,82.25255972696246,4.834705201564452,3,False,False
logs/classification_ts/SelfRegulationSCP1_patch-8_stride-4_lr-0.002.log,SelfRegulationSCP1,patch-8_stride-4_lr-0.002,0.0,0.0,84.98293515358361,1.9506744254246013,3,False,False
logs/classification_ts/SelfRegulationSCP1_patch-8_stride-8_lr-0.0001.log,SelfRegulationSCP1,patch-8_stride-8_lr-0.0001,0.0,0.0,86.46188850967008,2.5285677782585725,3,False,False
logs/classification_ts/SelfRegulationSCP1_patch-8_stride-8_lr-0.0005.log,SelfRegulationSCP1,patch-8_stride-8_lr-0.0005,0.0,0.0,87.94084186575654,0.5800932324906466,3,False,False
logs/classification_ts/SelfRegulationSCP1_patch-8_stride-8_lr-0.002.log,SelfRegulationSCP1,patch-8_stride-8_lr-0.002,0.0,0.0,89.64732650739477,2.1283602882673147,3,False,False
logs/classification_ts/SelfRegulationSCP2_patch-16_stride-16_lr-0.0001.log,SelfRegulationSCP2,patch-16_stride-16_lr-0.0001,0.0,0.0,55.925925925925924,1.5930231976004856,3,False,False
logs/classification_ts/SelfRegulationSCP2_patch-16_stride-16_lr-0.0005.log,SelfRegulationSCP2,patch-16_stride-16_lr-0.0005,0.0,0.0,54.629629629629626,2.143673500516706,3,False,False
logs/classification_ts/SelfRegulationSCP2_patch-16_stride-16_lr-0.002.log,SelfRegulationSCP2,patch-16_stride-16_lr-0.002,0.0,0.0,51.481481481481474,1.7173367584251296,3,False,False
logs/classification_ts/SelfRegulationSCP2_patch-16_stride-2_lr-0.0001.log,SelfRegulationSCP2,patch-16_stride-2_lr-0.0001,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/SelfRegulationSCP2_patch-16_stride-2_lr-0.0005.log,SelfRegulationSCP2,patch-16_stride-2_lr-0.0005,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/SelfRegulationSCP2_patch-16_stride-2_lr-0.002.log,SelfRegulationSCP2,patch-16_stride-2_lr-0.002,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/SelfRegulationSCP2_patch-16_stride-4_lr-0.0001.log,SelfRegulationSCP2,patch-16_stride-4_lr-0.0001,0.0,0.0,52.77777777777778,0.4536092116265129,3,False,False
logs/classification_ts/SelfRegulationSCP2_patch-16_stride-4_lr-0.0005.log,SelfRegulationSCP2,patch-16_stride-4_lr-0.0005,0.0,0.0,52.407407407407405,1.385799032138497,3,False,False
logs/classification_ts/SelfRegulationSCP2_patch-16_stride-4_lr-0.002.log,SelfRegulationSCP2,patch-16_stride-4_lr-0.002,0.0,0.0,53.333333333333336,2.3570226039551607,3,False,False
logs/classification_ts/SelfRegulationSCP2_patch-16_stride-8_lr-0.0001.log,SelfRegulationSCP2,patch-16_stride-8_lr-0.0001,0.0,0.0,56.111111111111114,0.7856742013183834,3,False,False
logs/classification_ts/SelfRegulationSCP2_patch-16_stride-8_lr-0.0005.log,SelfRegulationSCP2,patch-16_stride-8_lr-0.0005,0.0,0.0,55.925925925925924,0.5237828008789222,3,False,False
logs/classification_ts/SelfRegulationSCP2_patch-16_stride-8_lr-0.002.log,SelfRegulationSCP2,patch-16_stride-8_lr-0.002,0.0,0.0,53.14814814814813,1.4581496062984836,3,False,False
logs/classification_ts/SelfRegulationSCP2_patch-8_stride-16_lr-0.0001.log,SelfRegulationSCP2,patch-8_stride-16_lr-0.0001,0.0,0.0,54.99999999999999,1.9772367133391298,3,False,False
logs/classification_ts/SelfRegulationSCP2_patch-8_stride-16_lr-0.0005.log,SelfRegulationSCP2,patch-8_stride-16_lr-0.0005,0.0,0.0,53.333333333333336,1.200137166371827,3,False,False
logs/classification_ts/SelfRegulationSCP2_patch-8_stride-16_lr-0.002.log,SelfRegulationSCP2,patch-8_stride-16_lr-0.002,0.0,0.0,55.37037037037037,0.9442628728875531,3,False,False
logs/classification_ts/SelfRegulationSCP2_patch-8_stride-2_lr-0.0001.log,SelfRegulationSCP2,patch-8_stride-2_lr-0.0001,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/SelfRegulationSCP2_patch-8_stride-2_lr-0.0005.log,SelfRegulationSCP2,patch-8_stride-2_lr-0.0005,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/SelfRegulationSCP2_patch-8_stride-2_lr-0.002.log,SelfRegulationSCP2,patch-8_stride-2_lr-0.002,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/SelfRegulationSCP2_patch-8_stride-4_lr-0.0001.log,SelfRegulationSCP2,patch-8_stride-4_lr-0.0001,0.0,0.0,56.666666666666664,1.3608276348795432,3,False,False
logs/classification_ts/SelfRegulationSCP2_patch-8_stride-4_lr-0.0005.log,SelfRegulationSCP2,patch-8_stride-4_lr-0.0005,0.0,0.0,54.44444444444444,0.0,3,False,False
logs/classification_ts/SelfRegulationSCP2_patch-8_stride-4_lr-0.002.log,SelfRegulationSCP2,patch-8_stride-4_lr-0.002,0.0,0.0,54.629629629629626,1.3094570021973106,3,False,False
logs/classification_ts/SelfRegulationSCP2_patch-8_stride-8_lr-0.0001.log,SelfRegulationSCP2,patch-8_stride-8_lr-0.0001,0.0,0.0,56.48148148148149,1.5930231976004898,3,False,False
logs/classification_ts/SelfRegulationSCP2_patch-8_stride-8_lr-0.0005.log,SelfRegulationSCP2,patch-8_stride-8_lr-0.0005,0.0,0.0,53.70370370370371,1.3094570021973106,3,False,False
logs/classification_ts/SelfRegulationSCP2_patch-8_stride-8_lr-0.002.log,SelfRegulationSCP2,patch-8_stride-8_lr-0.002,0.0,0.0,52.77777777777778,2.832788618662657,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-16_stride-16_lr-0.0001.log,SpokenArabicDigits,patch-16_stride-16_lr-0.0001,0.0,0.0,96.22555707139608,0.4377604692494653,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-16_stride-16_lr-0.0005.log,SpokenArabicDigits,patch-16_stride-16_lr-0.0005,0.0,0.0,98.19614976504471,0.4944522185933019,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-16_stride-16_lr-0.002.log,SpokenArabicDigits,patch-16_stride-16_lr-0.002,0.0,0.0,98.33257541306656,0.29781541161722935,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-16_stride-2_lr-0.0001.log,SpokenArabicDigits,patch-16_stride-2_lr-0.0001,0.0,0.0,98.0900409276944,0.24348004250733737,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-16_stride-2_lr-0.0005.log,SpokenArabicDigits,patch-16_stride-2_lr-0.0005,0.0,0.0,98.62058511444597,0.1868853722288597,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-16_stride-2_lr-0.002.log,SpokenArabicDigits,patch-16_stride-2_lr-0.002,0.0,0.0,98.74185235713205,0.0567175592962519,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-16_stride-4_lr-0.0001.log,SpokenArabicDigits,patch-16_stride-4_lr-0.0001,0.0,0.0,97.9839320903441,0.2835877964812733,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-16_stride-4_lr-0.0005.log,SpokenArabicDigits,patch-16_stride-4_lr-0.0005,0.0,0.0,98.51447627709565,0.15006055686845107,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-16_stride-4_lr-0.002.log,SpokenArabicDigits,patch-16_stride-4_lr-0.002,0.0,0.0,98.51447627709565,0.3001211137369029,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-16_stride-8_lr-0.0001.log,SpokenArabicDigits,patch-16_stride-8_lr-0.0001,0.0,0.0,97.78687282097923,0.07729300460198191,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-16_stride-8_lr-0.0005.log,SpokenArabicDigits,patch-16_stride-8_lr-0.0005,0.0,0.0,98.42352584508109,0.09344268611443016,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-16_stride-8_lr-0.002.log,SpokenArabicDigits,patch-16_stride-8_lr-0.002,0.0,0.0,98.3477338184023,0.25274112476175636,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-8_stride-16_lr-0.0001.log,SpokenArabicDigits,patch-8_stride-16_lr-0.0001,0.0,0.0,95.61922085796574,0.47015499224710894,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-8_stride-16_lr-0.0005.log,SpokenArabicDigits,patch-8_stride-16_lr-0.0005,0.0,0.0,97.46854630892831,0.37926318033035444,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-8_stride-16_lr-0.002.log,SpokenArabicDigits,patch-8_stride-16_lr-0.002,0.0,0.0,97.21085341822041,0.1905382005453465,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-8_stride-2_lr-0.0001.log,SpokenArabicDigits,patch-8_stride-2_lr-0.0001,0.0,0.0,98.71153554646051,0.3157900053963836,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-8_stride-2_lr-0.0005.log,SpokenArabicDigits,patch-8_stride-2_lr-0.0005,0.0,0.0,98.71153554646051,0.11935740297122516,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-8_stride-2_lr-0.002.log,SpokenArabicDigits,patch-8_stride-2_lr-0.002,0.0,0.0,98.2719417917235,0.037130358386893186,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-8_stride-4_lr-0.0001.log,SpokenArabicDigits,patch-8_stride-4_lr-0.0001,0.0,0.0,97.92329846900105,0.2387148059424536,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-8_stride-4_lr-0.0005.log,SpokenArabicDigits,patch-8_stride-4_lr-0.0005,0.0,0.0,98.46900106108838,0.085748889639115,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-8_stride-4_lr-0.002.log,SpokenArabicDigits,patch-8_stride-4_lr-0.002,0.0,0.0,98.72669395179626,0.3929507775296539,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-8_stride-8_lr-0.0001.log,SpokenArabicDigits,patch-8_stride-8_lr-0.0001,0.0,0.0,97.77171441564349,0.2318790138059486,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-8_stride-8_lr-0.0005.log,SpokenArabicDigits,patch-8_stride-8_lr-0.0005,0.0,0.0,98.51447627709565,0.09344268611442956,3,False,False
logs/classification_ts/SpokenArabicDigits_patch-8_stride-8_lr-0.002.log,SpokenArabicDigits,patch-8_stride-8_lr-0.002,0.0,0.0,98.6054267091102,0.3369123961026664,3,False,False
logs/classification_ts/UCI_patch-16_stride-16_aLLM4TS-A_norm-yes.log,UCI,patch-16_stride-16_aLLM4TS-A_norm-yes,86.76470588235294,0.0,0.0,0.0,0,True,True
logs/classification_ts/UCI_patch-16_stride-4_aLLM4TS-A_norm-yes.log,UCI,patch-16_stride-4_aLLM4TS-A_norm-yes,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/UCI_patch-16_stride-8_aLLM4TS-A_norm-yes.log,UCI,patch-16_stride-8_aLLM4TS-A_norm-yes,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/UCI_patch-8_stride-8_aLLM4TS-AD_norm-no.log,UCI,patch-8_stride-8_aLLM4TS-AD_norm-no,89.11764705882354,1.1004874666982192,88.69565217391303,2.8424523059624436,3,False,True
logs/classification_ts/UCI_patch-8_stride-8_aLLM4TS-AD_norm-yes.log,UCI,patch-8_stride-8_aLLM4TS-AD_norm-yes,89.41176470588235,1.460751414289347,88.45410628019324,1.6065979853445305,3,False,True
logs/classification_ts/UCI_patch-8_stride-8_aLLM4TS-AE_norm-no.log,UCI,patch-8_stride-8_aLLM4TS-AE_norm-no,91.96078431372548,1.6346403922091235,91.01449275362317,0.20495848730044738,3,False,True
logs/classification_ts/UCI_patch-8_stride-8_aLLM4TS-AE_norm-yes.log,UCI,patch-8_stride-8_aLLM4TS-AE_norm-yes,90.0,0.8658589084635164,92.02898550724639,1.395123582434168,3,False,True
logs/classification_ts/UCI_patch-8_stride-8_aLLM4TS-A_norm-no.log,UCI,patch-8_stride-8_aLLM4TS-A_norm-no,90.49019607843137,1.598971218656875,91.06280193236715,1.3612563095270889,3,False,True
logs/classification_ts/UCI_patch-8_stride-8_aLLM4TS-A_norm-yes.log,UCI,patch-8_stride-8_aLLM4TS-A_norm-yes,90.0,0.2401460532140362,91.54589371980677,1.0338615729001268,3,False,True
logs/classification_ts/UWaveGestureLibrary_patch-16_stride-16_lr-0.0001.log,UWaveGestureLibrary,patch-16_stride-16_lr-0.0001,0.0,0.0,68.43749999999999,2.338535866733715,3,False,False
logs/classification_ts/UWaveGestureLibrary_patch-16_stride-16_lr-0.0005.log,UWaveGestureLibrary,patch-16_stride-16_lr-0.0005,0.0,0.0,84.27083333333334,0.29462782549439903,3,False,False
logs/classification_ts/UWaveGestureLibrary_patch-16_stride-16_lr-0.002.log,UWaveGestureLibrary,patch-16_stride-16_lr-0.002,0.0,0.0,86.35416666666667,1.0311973892303827,3,False,False
logs/classification_ts/UWaveGestureLibrary_patch-16_stride-2_lr-0.0001.log,UWaveGestureLibrary,patch-16_stride-2_lr-0.0001,0.0,0.0,77.60416666666666,1.473139127471974,3,False,False
logs/classification_ts/UWaveGestureLibrary_patch-16_stride-2_lr-0.0005.log,UWaveGestureLibrary,patch-16_stride-2_lr-0.0005,0.0,0.0,75.20833333333333,5.268403590167415,3,False,False
logs/classification_ts/UWaveGestureLibrary_patch-16_stride-2_lr-0.002.log,UWaveGestureLibrary,patch-16_stride-2_lr-0.002,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/UWaveGestureLibrary_patch-16_stride-4_lr-0.0001.log,UWaveGestureLibrary,patch-16_stride-4_lr-0.0001,0.0,0.0,81.77083333333334,0.9660019266141393,3,False,False
logs/classification_ts/UWaveGestureLibrary_patch-16_stride-4_lr-0.0005.log,UWaveGestureLibrary,patch-16_stride-4_lr-0.0005,0.0,0.0,79.47916666666669,1.473139127471974,3,False,False
logs/classification_ts/UWaveGestureLibrary_patch-16_stride-4_lr-0.002.log,UWaveGestureLibrary,patch-16_stride-4_lr-0.002,0.0,0.0,75.625,1.7860862707794019,3,False,False
logs/classification_ts/UWaveGestureLibrary_patch-16_stride-8_lr-0.0001.log,UWaveGestureLibrary,patch-16_stride-8_lr-0.0001,0.0,0.0,80.83333333333333,1.8458380361113909,3,False,False
logs/classification_ts/UWaveGestureLibrary_patch-16_stride-8_lr-0.0005.log,UWaveGestureLibrary,patch-16_stride-8_lr-0.0005,0.0,0.0,82.29166666666666,1.4052851628366723,3,False,False
logs/classification_ts/UWaveGestureLibrary_patch-16_stride-8_lr-0.002.log,UWaveGestureLibrary,patch-16_stride-8_lr-0.002,0.0,0.0,82.39583333333333,3.0654039519921197,3,False,False
logs/classification_ts/UWaveGestureLibrary_patch-8_stride-16_lr-0.0001.log,UWaveGestureLibrary,patch-8_stride-16_lr-0.0001,0.0,0.0,70.52083333333333,2.55580086383027,3,False,False
logs/classification_ts/UWaveGestureLibrary_patch-8_stride-16_lr-0.0005.log,UWaveGestureLibrary,patch-8_stride-16_lr-0.0005,0.0,0.0,83.64583333333333,1.3093546968725553,3,False,False
logs/classification_ts/UWaveGestureLibrary_patch-8_stride-16_lr-0.002.log,UWaveGestureLibrary,patch-8_stride-16_lr-0.002,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/UWaveGestureLibrary_patch-8_stride-2_lr-0.0001.log,UWaveGestureLibrary,patch-8_stride-2_lr-0.0001,0.0,0.0,80.52083333333333,1.9819059990042138,3,False,False
logs/classification_ts/UWaveGestureLibrary_patch-8_stride-2_lr-0.0005.log,UWaveGestureLibrary,patch-8_stride-2_lr-0.0005,0.0,0.0,79.47916666666667,0.5311478659992509,3,False,False
logs/classification_ts/UWaveGestureLibrary_patch-8_stride-2_lr-0.002.log,UWaveGestureLibrary,patch-8_stride-2_lr-0.002,0.0,0.0,75.41666666666667,5.366352863496357,3,False,False
logs/classification_ts/UWaveGestureLibrary_patch-8_stride-4_lr-0.0001.log,UWaveGestureLibrary,patch-8_stride-4_lr-0.0001,0.0,0.0,81.77083333333334,0.5311478659992458,3,False,False
logs/classification_ts/UWaveGestureLibrary_patch-8_stride-4_lr-0.0005.log,UWaveGestureLibrary,patch-8_stride-4_lr-0.0005,0.0,0.0,79.0625,3.197085261088085,3,False,False
logs/classification_ts/UWaveGestureLibrary_patch-8_stride-4_lr-0.002.log,UWaveGestureLibrary,patch-8_stride-4_lr-0.002,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/UWaveGestureLibrary_patch-8_stride-8_lr-0.0001.log,UWaveGestureLibrary,patch-8_stride-8_lr-0.0001,0.0,0.0,80.0,1.6731644171051063,3,False,False
logs/classification_ts/UWaveGestureLibrary_patch-8_stride-8_lr-0.0005.log,UWaveGestureLibrary,patch-8_stride-8_lr-0.0005,0.0,0.0,83.75,2.267868860112212,3,False,False
logs/classification_ts/UWaveGestureLibrary_patch-8_stride-8_lr-0.002.log,UWaveGestureLibrary,patch-8_stride-8_lr-0.002,0.0,0.0,79.79166666666666,3.3202869688560908,3,False,False
logs/classification_ts/WISDM_patch-16_stride-16_aLLM4TS-A_norm-yes.log,WISDM,patch-16_stride-16_aLLM4TS-A_norm-yes,84.0042372881356,1.601877997487821,0.0,0.0,0,True,True
logs/classification_ts/WISDM_patch-16_stride-4_aLLM4TS-A_norm-yes.log,WISDM,patch-16_stride-4_aLLM4TS-A_norm-yes,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/WISDM_patch-16_stride-8_aLLM4TS-A_norm-yes.log,WISDM,patch-16_stride-8_aLLM4TS-A_norm-yes,88.02966101694916,0.0,0.0,0.0,0,True,True
logs/classification_ts/WISDM_patch-8_stride-8_aLLM4TS-AD_norm-no.log,WISDM,patch-8_stride-8_aLLM4TS-AD_norm-no,86.61723163841808,0.4266612278811617,82.43727598566308,0.4789627991262091,3,False,True
logs/classification_ts/WISDM_patch-8_stride-8_aLLM4TS-AD_norm-yes.log,WISDM,patch-8_stride-8_aLLM4TS-AD_norm-yes,85.69915254237289,1.601877997487821,84.152585765489,0.9579255982524182,3,False,True
logs/classification_ts/WISDM_patch-8_stride-8_aLLM4TS-AE_norm-no.log,WISDM,patch-8_stride-8_aLLM4TS-AE_norm-no,87.95903954802259,1.5696405911647515,84.56221198156682,0.09406642637416385,3,False,True
logs/classification_ts/WISDM_patch-8_stride-8_aLLM4TS-AE_norm-yes.log,WISDM,patch-8_stride-8_aLLM4TS-AE_norm-yes,86.40536723163842,0.8663731741797529,83.678955453149,0.624753422524956,3,False,True
logs/classification_ts/WISDM_patch-8_stride-8_aLLM4TS-A_norm-no.log,WISDM,patch-8_stride-8_aLLM4TS-A_norm-no,87.60593220338984,1.5080619000044235,84.6774193548387,0.9285668757461434,3,False,True
logs/classification_ts/WISDM_patch-8_stride-8_aLLM4TS-A_norm-yes.log,WISDM,patch-8_stride-8_aLLM4TS-A_norm-yes,87.57062146892656,0.18005012406754572,84.38300051203278,0.44046724357617106,3,False,True
