name,path,dataset_name,patch_size,stride,pretrain_dataset,normalization,percent,ft_strategy,head,train_embedding,test_embedding,n_neighbors,exp_no,accuracy
RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac,RealWorld_waist,8,8,A,yes,100,2,hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_1/test_projections_after_training.npy,5,1,0.5123456790123457
RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac,RealWorld_waist,8,8,A,yes,100,2,hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/test_projections_after_training.npy,2,0,0.5474537037037037
RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac,RealWorld_waist,8,8,A,yes,100,2,hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/test_projections_after_training.npy,3,0,0.5686728395061729
RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac,RealWorld_waist,8,8,A,yes,100,2,hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/test_projections_after_training.npy,5,0,0.5925925925925926
RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac,RealWorld_waist,8,8,A,yes,100,2,hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_2/test_projections_after_training.npy,2,2,0.6350308641975309
RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac,RealWorld_waist,8,8,A,yes,100,2,hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_2/test_projections_after_training.npy,3,2,0.6628086419753086
RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac,RealWorld_waist,8,8,A,yes,100,2,hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-100_freeze-2_head-hiaac/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_2/test_projections_after_training.npy,5,2,0.6778549382716049
RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1,RealWorld_waist,8,8,AD,yes,100,1,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_1/test_projections_after_training.npy,2,1,0.7484567901234568
RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1,RealWorld_waist,8,8,AD,yes,100,1,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_1/test_projections_after_training.npy,3,1,0.7627314814814815
RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1,RealWorld_waist,8,8,AD,yes,100,1,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_1/test_projections_after_training.npy,5,1,0.7662037037037037
RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1,RealWorld_waist,8,8,AD,yes,100,1,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/test_projections_after_training.npy,2,0,0.7160493827160493
RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1,RealWorld_waist,8,8,AD,yes,100,1,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/test_projections_after_training.npy,3,0,0.7368827160493827
RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1,RealWorld_waist,8,8,AD,yes,100,1,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/test_projections_after_training.npy,5,0,0.7411265432098766
RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1,RealWorld_waist,8,8,AD,yes,100,1,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_2/test_projections_after_training.npy,2,2,0.7638888888888888
RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1,RealWorld_waist,8,8,AD,yes,100,1,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_2/test_projections_after_training.npy,3,2,0.7839506172839507
RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1,RealWorld_waist,8,8,AD,yes,100,1,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-1/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_2/test_projections_after_training.npy,5,2,0.7847222222222222
MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0,MotionSense,8,8,AD,yes,100,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/test_projections_after_training.npy,2,0,0.8587570621468926
MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0,MotionSense,8,8,AD,yes,100,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/test_projections_after_training.npy,3,0,0.8747645951035782
MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0,MotionSense,8,8,AD,yes,100,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/test_projections_after_training.npy,5,0,0.8785310734463276
MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0,MotionSense,8,8,AD,yes,100,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_2/test_projections_after_training.npy,2,2,0.891713747645951
MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0,MotionSense,8,8,AD,yes,100,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_2/test_projections_after_training.npy,3,2,0.9067796610169492
MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0,MotionSense,8,8,AD,yes,100,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_2/test_projections_after_training.npy,5,2,0.9077212806026366
MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0,MotionSense,8,8,AD,yes,100,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_1/test_projections_after_training.npy,2,1,0.8738229755178908
MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0,MotionSense,8,8,AD,yes,100,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_1/test_projections_after_training.npy,3,1,0.8851224105461394
MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0,MotionSense,8,8,AD,yes,100,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl60_pl0_llml6_lr0.002_bs128_percent100_exp_1/test_projections_after_training.npy,5,1,0.8898305084745762
MotionSense_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-100_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-100_freeze-0,MotionSense,8,8,AE,yes,100,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/test_projections_after_training.npy,2,0,0.8898305084745762
MotionSense_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-100_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-100_freeze-0,MotionSense,8,8,AE,yes,100,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/test_projections_after_training.npy,3,0,0.9011299435028248
MotionSense_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-100_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-100_freeze-0,MotionSense,8,8,AE,yes,100,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-100_freeze-0/LLM4TS_cls_MotionSense_sl720_pl720_llml6_lr0.002_bs128_percent100_exp_0/test_projections_after_training.npy,5,0,0.9001883239171374
